category,value,count,file_count,example_files
spacing,0.75rem,11,4,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/invite/modal-surfaces.css | components/ui/PageInfoButton.module.css
spacing,0.65rem,10,3,app/styles/features/documents/agent.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/mobile.css
spacing,0.8rem,9,3,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css
spacing,0.45rem,9,3,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/shared/register.css
spacing,0.52rem,9,5,app/styles/features/documents/library.css | app/styles/features/invite/mobile.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/mobile.css | components/covision/CovisionPage.module.css
spacing,0.58rem,9,4,app/styles/features/login/otp-close.css | app/styles/features/service-map/mobile.css | app/styles/shared/login-a11y.css | components/wellbeing/WellbeingPage.module.css
spacing,0.28rem,8,5,app/styles/features/chat/help-listings-modal-surfaces.css | app/styles/features/documents/agent.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/responsive.css | components/wellbeing/WellbeingPage.module.css
spacing,0.55rem,8,5,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/service-map/desktop/leaflet-attribution.css | components/covision/CovisionPage.module.css | components/ui/PageInfoButton.module.css
spacing,0 auto,8,5,app/styles/features/documents/workspace.css | app/styles/shared/workspace-guide.css | components/chat/WorkspacePanel.module.css | components/ui/PageInfoButton.module.css | components/wellbeing/WellbeingPage.module.css
spacing,0.18rem,7,4,app/styles/features/documents/agent.css | app/styles/features/service-map/desktop/popup.css | app/styles/mobile/subpage-header/layout.css | components/wellbeing/WellbeingPage.module.css
spacing,0.22rem,7,5,app/styles/features/invite/mobile.css | app/styles/features/login/mobile.css | app/styles/features/policy/pages.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css
spacing,0.85rem,6,3,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/workspace.css
spacing,0.5rem,6,5,app/styles/features/documents/library.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/features/service-map/mobile.css | components/wellbeing/WellbeingPage.module.css
spacing,0.08rem,6,5,app/styles/features/policy/mobile.css | app/styles/features/policy/pages.css | app/styles/features/service-map/desktop/leaflet-attribution.css | app/styles/features/service-map/desktop/toolbar.css | components/chat/WorkspacePanel.module.css
spacing,0.86rem,6,4,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/desktop/responsive.css | app/styles/features/service-map/desktop/shell.css
spacing,0.62rem,6,5,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/pre-inquiry-agent.css | app/styles/features/service-map/desktop/responsive.css | app/styles/features/service-map/desktop/toolbar.css | components/wellbeing/WellbeingPage.module.css
spacing,0.78rem,6,3,app/styles/features/service-map/desktop/responsive.css | app/styles/features/service-map/desktop/toolbar.css | components/wellbeing/WellbeingPage.module.css
spacing,0.48rem,6,3,app/styles/features/service-map/mobile.css | app/styles/shared/register.css | components/wellbeing/WellbeingPage.module.css
spacing,1.45rem,5,4,app/styles/features/accessibility/fields.css | app/styles/features/accessibility/touch.css | app/styles/features/documents/agent.css | components/ui/PageInfoButton.module.css
spacing,0.9rem,5,4,app/styles/features/chat/help-listings-modal-surfaces.css | app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/service-map/desktop/base.css
spacing,0.6rem,5,4,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css | app/styles/shared/glass-core.css
spacing,0.12rem,5,5,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/mobile.css
spacing,0.1rem,5,5,app/styles/features/documents/agent.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/leaflet-attribution.css | app/styles/shared/workspace-guide.css | components/wellbeing/WellbeingPage.module.css
spacing,0.7rem,5,3,app/styles/features/documents/library.css | app/styles/features/service-map/desktop/popup.css | components/wellbeing/WellbeingPage.module.css
spacing,var(--documents-mobile-panel-gap),5,1,app/styles/features/documents/mobile.css
spacing,0.36rem,5,3,app/styles/features/service-map/mobile.css | components/chat/WorkspacePanel.module.css | components/wellbeing/WellbeingPage.module.css
spacing,calc(var(--bg-overscan) * -1),4,1,app/styles/base/backgrounds.css
spacing,"clamp(0.8rem, 3vw, 1rem)",4,2,app/styles/features/chat/mobile.css | app/styles/features/profile/mobile.css
spacing,0.95rem,4,4,app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/mobile.css | app/styles/features/documents/ui.css
spacing,0.56rem,4,4,app/styles/features/documents/library.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/desktop/responsive.css | components/wellbeing/WellbeingPage.module.css
spacing,0.38rem,4,4,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/shell.css
spacing,50% !important,4,2,app/styles/features/profile/android-mobile.css | app/styles/features/service-map/mobile.css
spacing,"clamp(0.5rem, 2.7vw, 0.98rem)",4,2,app/styles/features/register/coarse-pointer.css | app/styles/features/rooms/coarse-pointer.css
spacing,0.32rem,4,3,app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/mobile.css | components/wellbeing/WellbeingPage.module.css
spacing,var(--service-map-mobile-control-top) !important,4,1,app/styles/features/service-map/mobile.css
spacing,var(--service-map-mobile-map-inset) !important,4,1,app/styles/features/service-map/mobile.css
spacing,"var( --glass-ring-pad-x, clamp(calc(1.8 * var(--base-rem)), 5vw, calc(3.2 * var(--base-rem))) )",4,2,app/styles/mobile/scroll-panels/glass-card.css | app/styles/shared/mobile-modal-surfaces.css
spacing,"calc(0px - var(--workspace-guide-panel-pad-x, 1rem))",4,2,app/styles/mobile/scroll-panels/workspace-guide-base.css | app/styles/shared/glass-subpage.css
spacing,"var(--workspace-guide-panel-pad-x, 1rem)",4,2,app/styles/mobile/scroll-panels/workspace-guide-base.css | app/styles/shared/glass-subpage.css
spacing,1.35rem,4,1,app/styles/shared/glass-subpage.css
spacing,"calc(env(safe-area-inset-right, 0px) + 0.42rem)",3,2,app/styles/features/chat/mobile.css | app/styles/features/service-map/mobile.css
spacing,1.1rem,3,3,app/styles/features/documents/library.css | app/styles/features/documents/workspace.css | components/ui/PageInfoButton.module.css
spacing,"var(--workspace-subpage-back-left, 0.55rem)",3,2,app/styles/features/documents/ui.css | components/ui/PageInfoButton.module.css
spacing,"calc(env(safe-area-inset-top, 0px) + clamp(0.72rem, 2.2vh, 1.15rem))",3,3,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | components/chat/WorkspacePanel.module.css
spacing,"calc(env(safe-area-inset-right, 0px) + clamp(0.72rem, 2vw, 1.15rem))",3,3,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | components/chat/WorkspacePanel.module.css
spacing,0.4rem,3,2,app/styles/features/documents/workspace.css | app/styles/features/service-map/mobile.css
spacing,0.24rem,3,3,app/styles/features/invite/mobile.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/mobile.css
spacing,0.68rem,3,2,app/styles/features/invite/mobile.css | components/wellbeing/WellbeingPage.module.css
spacing,0.76rem,3,2,app/styles/features/login/mobile.css | app/styles/shared/register.css
spacing,0.16rem,3,2,app/styles/features/policy/mobile.css | app/styles/features/service-map/desktop/popup.css
spacing,"clamp(2.15rem, 5.4vh, 3.25rem) !important",3,1,app/styles/features/policy/pages.css
spacing,var(--workspace-guide-panel-overscan-bottom) !important,3,3,app/styles/features/policy/responsive.css | app/styles/mobile/scroll-panels/workspace-guide-base.css | app/styles/shared/glass-subpage.css
spacing,"var(--workspace-subpage-back-left, 0.55rem) !important",3,3,app/styles/features/policy/responsive.css | app/styles/shared/workspace-guide.css | components/chat/WorkspacePanel.module.css
spacing,0.68rem 0.96rem,3,1,app/styles/features/service-map/desktop/base.css
spacing,0.46rem,3,3,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/mobile.css | components/wellbeing/WellbeingPage.module.css
spacing,0.62rem 0.72rem,3,2,app/styles/features/service-map/desktop/base.css | components/wellbeing/WellbeingPage.module.css
spacing,0.82rem,3,3,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/pre-inquiry-agent.css | components/wellbeing/WellbeingPage.module.css
spacing,0.48rem 0.62rem,3,2,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/mobile.css
spacing,var(--service-map-mobile-control-top),3,1,app/styles/features/service-map/mobile.css
spacing,0.44rem,3,2,app/styles/features/service-map/mobile.css | components/wellbeing/WellbeingPage.module.css
spacing,-320px,2,1,app/styles/base/backgrounds.css
spacing,6.9rem,2,2,app/styles/features/accessibility/fields.css | app/styles/features/accessibility/touch.css
spacing,-0.22rem,2,2,app/styles/features/accessibility/fields.css | app/styles/features/accessibility/touch.css
spacing,1.15rem,2,2,app/styles/features/accessibility/touch.css | app/styles/features/documents/workspace.css
spacing,"max(var(--mobile-glass-card-gap, 0.35rem), env(safe-area-inset-left, 0px))",2,2,app/styles/features/chat/mobile.css | app/styles/shared/mobile-modal-surfaces.css
spacing,"max(var(--mobile-glass-card-gap, 0.35rem), env(safe-area-inset-right, 0px))",2,2,app/styles/features/chat/mobile.css | app/styles/shared/mobile-modal-surfaces.css
spacing,"calc(env(safe-area-inset-top, 0px) + var(--mobile-glass-card-gap, 0.35rem))",2,2,app/styles/features/chat/mobile.css | app/styles/shared/mobile-modal-surfaces.css
spacing,"calc(env(safe-area-inset-bottom, 0px) + var(--mobile-glass-card-gap, 0.35rem))",2,2,app/styles/features/chat/mobile.css | app/styles/shared/mobile-modal-surfaces.css
spacing,"calc(env(safe-area-inset-top, 0px) + 0.48rem)",2,2,app/styles/features/chat/mobile.css | app/styles/features/service-map/mobile.css
spacing,"calc( var(--mobile-header-control-top) + var(--mobile-header-browser-y-offset, 0rem) + var(--mobile-header-pwa-y-offset, 0rem) )",2,2,app/styles/features/documents/admin-mobile-header.css | app/styles/mobile/subpage-header/layout.css
spacing,0.82rem 0.9rem,2,2,app/styles/features/documents/agent.css | app/styles/features/documents/library.css
spacing,0.95rem 1rem,2,1,app/styles/features/documents/agent.css
spacing,0.2rem,2,2,app/styles/features/documents/agent.css | components/wellbeing/WellbeingPage.module.css
spacing,0.14rem,2,1,app/styles/features/documents/library.css
spacing,var(--documents-mobile-content-gap),2,1,app/styles/features/documents/mobile.css
spacing,var(--documents-mobile-copy-gap),2,1,app/styles/features/documents/mobile.css
spacing,"calc(env(safe-area-inset-top, 0px) + 0.42rem)",2,2,app/styles/features/documents/mobile.css | app/styles/features/service-map/desktop/responsive.css
spacing,"calc(env(safe-area-inset-right, 0px) + clamp(0.52rem, 2vw, 0.72rem))",2,2,app/styles/features/documents/mobile.css | app/styles/features/service-map/desktop/responsive.css
spacing,"clamp(0.18rem, 0.65vh, 0.42rem)",2,2,app/styles/features/documents/ui.css | components/chat/WorkspacePanel.module.css
spacing,"clamp(1rem, 2.2vh, 1.35rem)",2,2,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css
spacing,"clamp(0.8rem, 2vw, 1.15rem)",2,2,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css
spacing,calc(100% + 0.14rem),2,1,app/styles/features/documents/ui.css
spacing,1.2rem,2,1,app/styles/features/documents/workspace.css
spacing,calc(50% - 50vw),2,1,app/styles/features/home/mobile.css
spacing,"clamp(0.5rem, 1.6vh, 0.75rem)",2,1,app/styles/features/invite/mobile.css
spacing,"clamp(0.2rem, 1.1vw, 0.42rem)",2,1,app/styles/features/invite/modal-surfaces.css
spacing,"clamp(0.12rem, 0.8vw, 0.32rem) !important",2,1,app/styles/features/policy/android-mobile.css
spacing,0.12rem !important,2,1,app/styles/features/policy/pages.css
spacing,0.14rem !important,2,1,app/styles/features/policy/pages.css
spacing,"calc(0px - var(--workspace-guide-panel-pad-x, 1rem)) !important",2,1,app/styles/features/policy/responsive.css
spacing,"var(--workspace-guide-panel-pad-x, 1rem) !important",2,1,app/styles/features/policy/responsive.css
spacing,"calc( var(--workspace-guide-panel-overscan-top, 0px) + var(--workspace-subpage-back-top, 0.55rem) ) !important",2,2,app/styles/features/policy/responsive.css | app/styles/shared/workspace-guide.css
spacing,var(--stack-safe-pad-top) !important,2,2,app/styles/features/profile/android-mobile.css | app/styles/features/profile/mobile.css
spacing,var(--stack-safe-pad-bottom) !important,2,2,app/styles/features/profile/android-mobile.css | app/styles/features/profile/mobile.css
spacing,"clamp(0.8rem, 3vw, 1rem) !important",2,1,app/styles/features/profile/android-mobile.css
spacing,1rem !important,2,1,app/styles/features/profile/android-mobile.css
spacing,"clamp(1.45rem, 5.9vw, 2.1rem)",2,1,app/styles/features/profile/mobile.css
spacing,"clamp(1.7rem, 6.8vw, 2.45rem)",2,1,app/styles/features/profile/mobile.css
spacing,"clamp(0.54rem, 1.6vh, 0.9rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,"clamp(1.06rem, 4.1vw, 1.34rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,"clamp(1.05rem, 4.3vw, 1.34rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,1.04rem,2,1,app/styles/features/register/coarse-pointer.css
spacing,"clamp(1.04rem, 4.2vw, 1.34rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,"clamp(0.96rem, 3.9vw, 1.18rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,0.94rem,2,1,app/styles/features/register/coarse-pointer.css
spacing,"clamp(0.96rem, 3.9vw, 1.2rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,"clamp(0.9rem, 3.8vw, 1.2rem)",2,1,app/styles/features/register/coarse-pointer.css
spacing,0.92rem,2,1,app/styles/features/register/coarse-pointer.css
spacing,0.54rem,2,2,app/styles/features/service-map/desktop/base.css | components/ui/PageInfoButton.module.css
spacing,0.16rem !important,2,1,app/styles/features/service-map/desktop/popup.css
spacing,var(--service-map-panel-top),2,2,app/styles/features/service-map/desktop/responsive.css | app/styles/features/service-map/desktop/shell.css
spacing,0.66rem 0.88rem,2,1,app/styles/features/service-map/desktop/toolbar.css
spacing,0.66rem 0.72rem,2,1,app/styles/features/service-map/desktop/toolbar.css
spacing,var(--mobile-header-back-left) !important,2,2,app/styles/features/service-map/mobile-header.css | app/styles/mobile/subpage-header/layout.css
spacing,var(--mobile-header-info-right),2,2,app/styles/features/service-map/mobile-header.css | app/styles/mobile/subpage-header/layout.css
spacing,"calc(env(safe-area-inset-right, 0px) + 0.5rem)",2,1,app/styles/features/service-map/mobile.css
spacing,"calc(env(safe-area-inset-left, 0px) + 0.5rem)",2,1,app/styles/features/service-map/mobile.css
spacing,"calc(env(safe-area-inset-left, 0px) + 0.42rem)",2,1,app/styles/features/service-map/mobile.css
spacing,var(--service-map-mobile-side-control-gap) !important,2,1,app/styles/features/service-map/mobile.css
spacing,var(--service-map-mobile-stack-gap),2,1,app/styles/features/service-map/mobile.css
spacing,var(--service-map-mobile-field-gap),2,1,app/styles/features/service-map/mobile.css
spacing,0.84rem,2,1,app/styles/features/service-map/mobile.css
spacing,"clamp(1rem, 4.5vw, 1.375rem)",2,1,app/styles/mobile/content-surfaces.css
